PL_Index,nu_syn,LP_Index,Pivot_Energy,Frac_Variability,Variability_Index,nuFnu_syn
2.3103821,30.253105,2.2148218,6.5277057,0.4736994,7.037045,-25.023693
1.7876707,33.96491,1.5872318,7.897446,0.31867298,3.466696,-26.374289
2.2103362,34.657097,2.1960049,7.2321305,0.5054583,4.1620216,-25.639288
2.722437,28.481693,2.6995304,6.144261,0.6456214,4.6234937,-27.060297
2.1222432,32.10945,1.5707055,7.5602207,0.33815083,2.6727605,-27.229254
1.5676596,34.41557,0.41477,9.697762,0.0,2.5516,-27.399202
2.116459,30.993519,1.9845414,7.8547435,0.7160392,3.4287713,-26.45202
2.2143896,30.304455,2.1744852,7.2634645,0.0,2.3880002,-26.421213
2.343013,29.339138,2.3066998,7.0617313,0.5758643,3.196885,-27.021156
2.508091,29.68011,2.4725385,6.7170734,0.82928675,4.9580107,-26.49161
2.0444608,36.910534,1.9983076,8.145201,0.0,2.0636477,-27.132088
1.9757029,27.631021,2.026596,8.209038,0.0,2.2665675,-27.631021
1.6814327,35.89756,1.5691522,8.243352,0.1772438,5.127506,-23.656473
2.6129417,28.532066,2.5012763,6.0975285,0.66464436,4.464757,-26.721634
2.827933,30.794233,2.7388694,5.8502517,0.39624077,3.7353246,-25.729454
2.0028696,33.953415,1.8092372,7.7168956,0.0,2.3038063,-27.020172
1.8947277,27.631021,1.4491328,8.22091,0.24482693,2.6885006,-27.631021
2.3880467,29.163746,2.2964163,6.4616203,0.86677736,6.711686,-27.205656
1.9614308,34.44777,1.826972,7.2890124,0.07203071,2.7357001,-26.35272
1.7639744,34.171806,1.580252,8.64441,0.0,2.1427488,-27.06458
2.4262836,33.413597,2.3963141,7.112242,1.5557113,5.0589943,-26.159544
2.501559,29.832155,2.4471056,7.306333,0.69994396,3.2778466,-26.72465
2.006067,38.176888,2.0166209,7.7633657,0.44443268,4.0413847,-26.183105
2.674656,27.631021,2.619104,6.353487,0.32314083,2.7403095,-27.631021
1.9560823,34.29828,1.7742823,7.8708606,0.66191334,3.7448137,-26.984926
2.5137496,30.455309,2.3675544,6.672109,0.46633354,3.4141498,-26.915236
2.0884812,33.886765,1.9342734,7.04372,0.15979427,3.1430805,-26.496372
2.2644446,32.703,2.2517889,7.9542894,0.0,2.1756527,-27.384113
1.9988968,35.8285,1.9671153,7.8245697,0.0,1.76135,-26.73943
2.5318425,27.631021,2.5008736,6.5355496,1.0819348,7.9386954,-27.631021
2.2157116,30.379686,2.1674109,6.7097764,0.41072485,4.925796,-26.074965
1.7352899,37.670338,1.4727921,8.923862,0.0,2.6360726,-26.487755
1.9558616,33.895958,1.5900524,8.278322,0.40889007,3.0691614,-27.035698
1.628908,27.631021,1.5911549,9.300349,0.82748663,3.149365,-27.631021
2.503799,28.46661,2.4306648,6.4609766,1.6110141,7.5621843,-26.831758
2.3822415,30.487831,2.3385868,6.828581,1.3293246,7.1423655,-26.31515
1.6758314,39.005802,0.5141078,9.246281,0.0,2.4761481,-26.837069
2.2108254,27.631021,2.1686423,7.3451204,0.18586926,2.882688,-27.631021
2.0127568,35.80548,1.9855438,8.181257,0.47096056,3.2811844,-25.126293
1.5499533,37.53219,1.459931,9.502024,0.0,2.2319314,-26.917461
2.5995328,27.631021,2.7436683,7.1304255,0.6687139,4.4334397,-27.631021
2.6236696,31.396158,2.6180289,6.778154,0.0,1.7605832,-27.306429
1.7037905,33.712135,1.6144886,8.750232,0.32805207,2.8200881,-27.192036
2.850328,30.390467,2.8509753,6.0737324,0.4923449,2.8748834,-27.432228
2.1120508,34.37877,2.0845656,7.7041593,0.45777667,3.2102773,-26.897573
2.6243083,29.945545,2.6307836,6.748964,0.80801016,3.9791381,-26.883257
2.55943,28.953903,2.5402908,6.8607683,0.6718626,3.9798074,-26.41126
2.0396304,32.520058,2.0548217,7.9687157,0.56780815,3.9836378,-26.475456
1.6746756,33.52839,1.4491628,8.687504,0.0,1.8875704,-27.243269
2.226266,28.2363,2.1463513,6.7810397,0.0,2.0954697,-27.048426
2.2172048,27.631021,2.1672795,7.567964,0.23318663,2.3756752,-27.631021
2.464651,29.502117,2.3563843,6.3902936,0.8803009,5.6617246,-26.657738
2.2311711,31.972977,1.8908291,7.225116,0.4535893,3.1855612,-27.121658
2.543933,32.565773,2.554459,6.799957,0.0,2.4954023,-26.811762
1.9066054,34.171806,1.8356386,7.9517946,0.23178533,2.8847356,-26.842457
2.2803261,29.714296,2.2454233,6.6726055,0.9360773,8.173747,-26.29703
2.0919836,30.41205,2.0201194,7.017753,0.24733686,3.653826,-26.511143
1.7380279,39.224545,1.6216792,7.869202,0.39396816,3.597574,-25.75816
1.9506477,27.631021,1.826949,8.141267,0.0,2.091475,-27.631021
1.8422483,37.5437,1.7286309,8.2189245,0.41564167,2.8933034,-26.676847
2.3318818,29.214643,2.1700852,6.4829874,0.36052603,5.715351,-25.909708
2.0327573,31.396158,1.7729205,7.840596,0.0,2.265774,-27.396801
2.6675541,28.79034,2.6525147,6.391639,1.1141809,5.6315413,-26.619673
2.3256922,30.572685,2.2343547,6.4901724,0.71383125,7.744951,-24.284788
2.611253,29.005043,2.4516795,6.8389125,0.5854015,4.8388042,-26.261026
2.2642825,28.682571,2.2273338,7.466148,0.30899763,2.6432774,-27.273544
2.609616,28.758965,2.6461496,7.2359166,1.2626213,6.0612993,-26.845657
2.2452316,30.9491,2.1185522,7.149728,0.5608864,3.4882665,-26.454718
2.4457855,29.33537,2.346273,6.1367517,0.5755847,7.885963,-25.387846
1.915923,36.61123,1.7606214,7.771232,0.09804124,2.4960337,-26.633211
1.8823161,36.02417,1.738968,7.2368197,0.15915811,3.4795852,-25.50442
2.2417362,27.631021,2.1357791,7.738539,0.29320362,2.674318,-27.631021
1.8994337,35.966618,1.62999,7.852256,0.37331602,3.5712385,-26.810173
2.1166923,32.15499,2.0789266,7.4510117,0.40656525,3.8454707,-26.55371
2.2884138,27.631021,2.2303631,6.9227796,0.86501026,5.5574813,-27.631021
2.653706,30.245634,2.520974,5.9683003,0.44091162,4.0241156,-27.221895
1.9969305,27.631021,1.8570014,7.6684556,0.0,2.07813,-27.631021
1.7894161,37.417065,1.4568616,8.032078,0.39390346,3.4521875,-26.965887
2.2148438,27.631021,2.1058083,7.3186474,0.29479745,2.9478881,-27.631021
2.0689025,31.339966,1.9837604,6.9977765,0.67287993,5.366368,-26.7087
2.0648913,33.138264,1.9075743,7.3585343,0.2010603,2.8406725,-26.987528
2.197494,27.631021,1.9301081,7.6100907,0.0,2.3536568,-27.631021
2.0152566,30.805262,1.8804516,7.5720024,0.49264494,3.8521044,-26.791853
2.0436544,32.909058,1.9559872,8.004293,0.4321409,2.980328,-27.120861
2.5704105,29.172785,2.6059701,7.0595303,0.81815886,4.575338,-27.225157
2.3802748,29.65009,2.1343515,6.8027363,1.0453954,4.4936366,-26.89395
2.084945,27.631021,1.999551,7.4544063,0.19704954,2.8591843,-27.631021
2.0920243,29.781128,2.0250044,7.701201,0.3255373,3.1055965,-26.561638
2.6207523,27.849403,2.571365,6.445116,1.3062931,7.151453,-27.21477
2.3113518,29.96632,2.1600046,6.5693035,1.2112029,7.522195,-26.295242
2.2459288,30.272337,2.2190576,7.4311523,0.28126183,3.3752663,-26.970055
2.0904148,33.884464,2.0658371,7.8593683,0.10233983,2.4741511,-27.336372
2.490636,32.703,2.5019326,7.14795,0.26296842,2.7209303,-27.03972
2.2222123,35.51775,2.2245512,7.6077724,0.0,1.6429231,-26.771664
1.9494809,29.68011,1.8118615,7.634324,0.0,2.3061705,-26.54668
1.928459,35.89756,1.8413496,8.018065,0.035068706,2.4013946,-27.126867
2.238115,28.903698,2.149747,6.4795094,1.3562248,7.904676,-26.61739
1.9607301,35.51775,1.9619719,8.298718,0.48145053,2.9573524,-27.215473
1.9181266,29.87939,1.9098775,8.486104,0.0,2.510533,-27.292221
2.0197453,27.631021,2.0532498,8.4716015,0.0,1.7767551,-27.631021
1.7421539,40.617603,1.685725,8.718511,0.3266213,2.7873595,-25.270731
2.2891772,29.447845,2.2989004,6.860821,0.9545981,10.301768,-24.03991
1.754093,33.50313,1.6468296,8.988865,0.0,2.3220623,-27.12706
2.3407567,33.62025,2.3270473,7.4840074,0.0,1.9512341,-27.195847
2.0631251,39.051853,2.1084626,8.396845,0.0,2.1286685,-27.38464
1.961428,27.631021,1.9197308,8.210223,0.0,2.0660632,-27.631021
2.2223756,29.924818,2.007478,7.6210785,0.34497282,2.7470715,-27.432533
2.4143467,29.329721,2.3730087,6.776287,0.7145216,5.3025866,-26.27873
2.0882933,32.931965,2.0053294,7.6083198,0.41464248,3.2161422,-26.948988
2.1502833,29.86293,2.1237488,7.713505,0.4856095,3.1518538,-25.413956
2.1755414,29.352354,2.1101203,6.7800035,0.42932096,5.4837847,-26.178272
2.033072,31.90483,1.9396819,7.80288,0.6301313,3.9067242,-26.623842
2.3371654,30.13411,2.2599907,6.4814167,1.4533852,6.7881117,-25.409187
2.736739,29.7002,2.5317135,6.323767,0.26630387,2.5587935,-27.387274
2.102492,33.746593,2.03969,7.663002,0.2748332,2.7666147,-26.879906
1.9450841,37.30194,1.9260348,7.5827627,0.49860576,4.93138,-25.145178
2.0458918,33.574318,2.0408618,7.888628,0.7945376,4.050758,-26.551981
1.8202128,33.344738,1.8225014,8.883705,0.5243775,2.9225469,-26.908346
1.6986274,40.24919,1.4293051,8.336255,0.0,2.0653384,-25.708866
2.5888276,28.484995,2.5418994,6.6191077,1.0383972,6.2536426,-26.382158
2.106335,34.505272,2.046292,7.9778943,0.45392784,3.3291512,-26.405844
1.9945611,33.161198,1.9126105,6.8012238,0.4973295,6.746043,-25.58037
2.2774472,29.386515,2.2348979,7.356158,0.80908483,3.7387924,-26.917763
2.2285268,29.236666,2.163757,6.650812,0.3488884,5.056301,-25.919445
2.268972,33.172665,2.122121,7.3480625,0.0,2.2345889,-26.75654
1.8285583,39.83473,1.834673,8.862988,0.30195543,2.8569303,-25.84317
2.7058842,28.667652,2.73115,6.4136004,0.7418971,6.0747266,-26.646883
2.674104,28.979359,2.7349133,6.974976,0.8947378,5.815128,-26.745296
2.2681854,31.09372,2.238654,7.4497223,0.0,1.9798453,-27.001463
2.515443,30.26165,2.5539331,6.909466,0.7906334,4.778988,-25.505625
2.3683307,28.712774,2.2971091,6.943772,0.76188374,4.775076,-27.087133
1.7943773,34.63179,1.5967802,7.780106,0.28319785,3.5102437,-25.90367
2.261697,29.96632,2.1457102,6.5974455,0.031059163,2.5892735,-26.412445
2.2839005,32.54291,2.1122081,7.2913485,0.42311642,2.8467243,-26.733715
1.9488044,38.430164,1.4193317,8.320435,0.0,2.2999659,-26.714771
2.1688437,35.414177,2.1581728,7.7643294,0.0,2.394232,-27.13553
2.0597763,32.42868,1.7435925,7.402987,0.51958114,3.765176,-26.381948
2.0189266,32.10945,1.9771366,7.519694,0.31458008,3.8671176,-26.877342
2.297462,29.078146,2.209389,6.49886,0.57913643,7.859783,-24.862602
2.0257456,33.974102,1.9017644,7.993791,0.0,1.8611326,-26.830963
1.90729,33.884464,1.7304914,7.6720066,0.11996278,2.6719756,-26.822813
2.2774036,29.96632,2.2554977,6.903506,0.9752413,5.433497,-26.063086
2.0980327,30.794233,2.032989,7.1220617,0.4023539,4.4813924,-26.570566
2.2160451,35.51775,2.215162,7.6770144,0.0,2.216833,-26.891788
2.7961376,30.455309,2.8426218,6.220702,0.35600796,3.1981208,-26.535013
2.6722538,30.039389,2.600075,6.5444565,0.8354526,4.600968,-27.450346
2.6177835,34.033867,2.672709,6.7799835,0.5959361,3.1644096,-25.511368
2.2587528,33.96491,2.25977,7.6620426,0.5218441,3.7218347,-26.20754
2.133702,32.13222,1.986142,7.383903,0.54744226,3.8758876,-27.208687
2.3386955,30.563963,2.3392577,7.462856,1.4283736,4.3025365,-27.072145
2.720737,28.854454,2.710377,6.493055,0.5689959,3.6259935,-27.42304
2.022727,37.914402,2.026426,7.6951365,0.26983976,3.284879,-26.137123
1.7824763,33.344738,1.6472641,8.506254,0.40801692,3.0527346,-26.511889
2.0876298,33.30802,1.9153479,7.30829,1.4530227,5.5287075,-27.04788
2.4061902,32.485783,2.2809193,6.2595057,0.9734062,6.3449426,-27.1807
2.4494343,29.329721,2.4624088,7.3710685,1.3932493,4.9181824,-27.341358
2.069621,33.138264,1.971278,8.148336,0.0,2.5007975,-26.810583
1.9523126,36.7839,1.841723,8.334705,0.0,1.9045408,-26.973234
2.5550017,30.871544,2.618215,7.241602,0.83393145,4.226514,-25.91523
2.2743716,30.717186,2.241136,7.1520905,0.0,2.4166296,-25.541924
2.2094214,27.631021,2.2225642,7.5605984,0.3052577,2.6532147,-27.631021
1.8347769,34.509872,1.6441551,7.7416496,0.28743574,3.557561,-26.125786
1.9108651,36.270496,1.8915883,7.7986293,0.73455894,5.717744,-26.370564
1.8959392,36.910534,1.4604847,8.256717,0.18717112,2.6509833,-25.98616
2.2978902,27.631021,2.0826585,7.120328,0.4864886,3.2636096,-27.631021
2.102086,35.77095,2.110658,8.0450945,0.0,2.2060773,-26.350306
1.7222992,27.631021,1.6598904,8.848413,0.0,2.386394,-27.631021
1.9064204,30.498686,1.9939854,8.590245,0.0,2.2987506,-26.871637
2.0111184,27.631021,2.0231159,8.039598,0.35690683,2.8254373,-27.631021
2.469942,29.145739,2.4069557,6.242437,0.5360898,5.1158977,-26.200068
2.0830617,29.386515,1.977229,6.423915,1.8233527,9.855304,-26.843063
1.9652979,33.91434,1.8914058,8.044567,0.0,2.033677,-27.137922
2.2512512,32.33737,2.0466084,7.276233,0.20336464,2.7565825,-26.324728
2.0138924,33.50543,1.9755528,7.8684697,0.0,1.8556342,-27.092115
2.578247,30.039389,2.4679105,6.2464557,0.62168676,3.9160979,-24.722738
1.8837684,35.34743,1.7319705,7.671281,0.25704524,3.1238735,-26.615908
1.9733257,35.264576,1.8001984,7.5164223,0.27441183,3.273855,-26.680134
2.2264364,29.821924,2.1533577,7.0841765,0.59050226,4.7987714,-25.737371
1.8993089,27.631021,1.8020505,8.096077,0.38173375,3.2230198,-27.631021
2.113184,31.81407,1.9937501,7.4311724,0.5992903,4.4851007,-26.651619
1.7967836,27.631021,1.7259632,8.717707,0.0,2.811482,-27.631021
2.1348064,30.542175,2.0515146,6.6234636,0.58669096,6.285177,-26.029104
1.8053584,27.631021,1.4939352,8.676064,0.0,2.579455,-27.631021
2.0147567,34.125824,1.9763952,7.5132184,0.2602695,3.3891451,-26.502106
1.748746,27.631021,1.6413875,8.821934,0.44686425,2.8102372,-27.631021
1.87068,32.622932,1.8316143,7.965611,0.3573879,3.7514088,-25.548288
2.0475802,35.39116,1.9546349,7.9472384,0.0,1.86715,-26.464579
2.000031,36.150787,1.9912995,8.343255,0.0,1.5369477,-26.352617
2.2418168,30.794233,2.1922143,7.15996,0.48323,3.876316,-26.961863
2.4171383,30.049871,2.3706005,6.830782,1.2458082,5.238806,-26.387901
2.661574,29.036161,2.6580353,6.4412146,1.0637577,5.3888226,-26.137928
2.032759,33.21854,1.7349323,7.7556996,0.38357997,2.8478315,-27.08212
2.2747133,31.026882,2.2429788,7.2216134,0.35057154,3.0445786,-26.907793
1.7317322,33.24148,1.1793905,8.627331,0.0,2.2891629,-27.529285
2.167338,32.13222,2.0061965,7.1582947,0.7090232,6.6069703,-25.7154
2.0491354,31.7008,1.9793323,7.4825115,0.29502088,4.003903,-26.070602
2.3233109,29.371302,2.229761,6.2127204,0.632819,7.6262865,-25.845007
2.1448507,33.886765,2.1381984,7.72169,0.2724198,3.0459578,-26.97153
2.5351584,29.88145,2.5720809,6.7963567,0.9674734,5.627509,-26.34808
2.2946537,30.455309,2.1452386,6.817011,0.51504505,3.9050508,-26.121832
2.1147943,32.14816,2.0606327,6.730749,0.1806785,4.933565,-24.427856
2.0451736,36.530647,2.0753152,7.5971255,0.0,2.2705226,-26.11147
1.9554057,31.160704,1.9877539,8.112418,0.24169299,2.7994895,-27.266989
2.126766,27.631021,2.083623,7.498334,0.0,2.4343622,-27.631021
2.4234183,27.631021,2.365194,6.974023,0.0,1.705554,-27.631021
2.110961,27.631021,2.1065989,7.716859,0.0,2.218669,-27.631021
2.5566707,30.039389,2.537414,7.0822096,0.52996,3.129984,-27.221254
2.20445,32.520058,2.1631088,7.460257,0.290864,2.9870768,-26.415913
2.4616764,32.588634,2.7591443,7.121037,0.7817753,4.0345616,-26.267067
2.2833314,28.79034,2.2406828,7.423825,0.5480215,3.2290876,-26.76091
1.842677,27.631021,1.3891224,9.045367,0.0,2.4009507,-27.631021
2.3814375,30.717186,2.2973866,6.849556,0.73782206,4.873442,-26.635473
2.7620351,29.541216,2.6624684,5.900092,0.44839248,5.0504513,-25.91064
2.4304526,28.809385,2.308749,6.230598,1.5918385,7.686767,-27.22324
1.8033425,37.92361,1.7973508,8.744211,0.49475724,3.2324722,-26.738848
2.8729072,28.383389,2.6542573,5.768236,0.50509924,3.764717,-26.828266
1.7805865,34.884872,1.4009511,8.583618,0.0,2.671526,-26.937561
2.4957743,30.039389,2.3923137,6.5697255,0.9945379,4.601903,-25.589695
2.0150309,35.920578,1.9938425,8.208794,0.5100082,3.4980953,-26.257019
2.0891962,33.735107,1.9161628,7.7681375,0.31122357,3.0597749,-26.42317
2.5140712,29.397955,2.4086459,6.194254,1.2824053,7.904354,-25.4922
2.8056333,28.956438,2.8075528,6.466768,0.8364931,4.1568737,-27.271988
1.8224586,27.631021,1.7156093,8.661936,0.9968186,3.3638754,-27.631021
2.2485714,31.791399,2.237387,7.321825,0.09772541,2.6906502,-26.203348
1.5072083,36.52259,1.4859275,9.917266,0.0,2.4959066,-25.960928
1.9454489,29.88351,1.8112887,7.4414964,0.45200428,3.8116117,-27.435696
1.9312806,27.631021,1.9338809,8.27139,0.36464474,3.0160596,-27.631021
2.1878493,27.631021,2.1505697,7.6664515,0.0,1.6163555,-27.631021
2.1358857,31.655552,1.7035288,7.7304144,0.47765398,2.9587379,-26.884502
2.2878318,35.27608,2.2618685,7.364954,0.0,2.0431175,-27.298819
1.991756,33.62025,1.9807947,7.883005,0.52926075,3.6037471,-26.911825
2.0668354,27.631021,2.00749,7.787918,0.32707405,2.883729,-27.631021
2.2227774,28.903698,2.2493668,7.9195495,0.52646875,2.892538,-26.596983
2.672176,29.945545,2.6609287,6.4806113,0.14174241,2.4755075,-27.361574
2.5482368,29.022291,2.4511075,6.717228,0.79043806,4.552031,-26.968502
2.2101612,30.728176,2.2108088,7.6125197,0.34664997,3.0966077,-26.056087
2.0590012,31.194246,1.9398152,7.5423107,0.41851404,3.1714044,-26.136938
1.7904437,35.575294,1.7514668,7.318486,0.3317155,6.5339956,-24.037575
2.9778905,30.368916,2.9220622,5.849145,0.23938967,2.6792126,-26.83034
1.6680913,35.80548,1.6224293,9.044284,0.0,2.4454005,-26.65698
2.3076882,29.7002,2.2845325,6.9452677,0.43328348,4.2193937,-26.156712
2.2052221,31.497492,2.201836,7.7339573,0.025691427,2.3543508,-26.876383
2.4406798,29.310947,2.3211648,6.652834,0.55416095,4.0664954,-27.130518
2.0873222,31.497492,1.9525887,7.661976,0.72999454,3.7814186,-26.918018
2.1528723,31.520042,2.0124075,7.4453764,0.0,2.0158403,-26.939243
2.5730233,29.48267,2.5521739,6.3079348,0.7487317,5.0470324,-26.943209
2.28978,29.145739,2.2827492,7.2360272,0.9083772,4.319529,-26.547215
2.2163708,30.336647,2.0997207,6.914698,1.5439441,7.599409,-25.662624
2.2494452,32.360195,2.096849,6.942748,0.66403353,3.8526568,-26.890427
2.1271484,30.26165,2.0222726,6.692966,0.26877084,5.790325,-25.180426
2.4202254,30.401255,2.384844,6.6611886,0.0,2.3053677,-26.90667
1.5564201,40.111034,1.5682986,9.971422,0.0,2.158274,-26.884474
2.6012037,29.273642,2.5927138,6.552795,0.6531088,6.2151284,-26.306507
2.3465688,27.631021,2.0324316,6.9106727,0.16118567,2.5723462,-27.631021
2.1747172,30.596691,2.0077977,7.196911,0.62187654,3.698423,-27.110086
2.0819557,31.802732,2.0854409,7.5979123,0.05327145,2.399687,-27.170033
2.1806166,31.160704,2.1175437,7.671987,0.5538184,3.037746,-26.820808
2.2458632,31.295069,2.23306,7.4628067,0.5114818,3.3138227,-27.35736
2.4716656,30.283035,2.418264,6.2378073,0.6933175,6.828032,-25.693575
1.7960865,31.09372,1.4271462,8.73381,0.0,2.1173859,-27.394157
2.2322526,30.717186,2.172832,7.7460017,0.6708788,3.084271,-27.016495
2.1197062,33.654705,2.0350888,6.8413587,0.28834793,3.5319102,-26.715794
2.2322822,30.572685,2.1762578,6.424611,0.40755156,7.1469827,-24.791454
1.9839476,31.295069,1.7918292,7.494358,0.092076525,2.4903579,-26.651583
2.9218042,30.81078,2.9220033,5.9339952,0.0,2.0970378,-25.916748
1.8584628,36.726345,1.855127,8.402905,0.32113436,2.9700773,-26.604088
2.085926,30.028915,1.9507222,7.106025,0.30050132,3.872606,-26.949179
1.8044719,27.631021,1.7550467,8.531964,0.47359228,3.5883532,-27.631021
2.2051778,30.62948,2.09837,7.172069,0.4897823,4.6732936,-26.313255
2.4475477,28.953903,2.250533,6.6681957,0.93796676,5.066227,-27.432756
2.3580766,29.218306,2.3600953,7.275952,0.27441534,3.0823088,-26.786757
1.9563843,27.631021,1.7976494,7.5396624,0.25179574,2.722977,-27.631021
1.9635247,27.631021,1.8517349,7.554197,0.26245236,3.154638,-27.631021
2.4118962,31.250223,2.3187385,6.199519,0.50239205,5.8822927,-27.215363
2.1479795,30.19771,2.1245277,7.161959,0.059363656,2.4888706,-26.268538
1.9037814,36.61123,1.9235852,8.284772,0.0,2.3481162,-25.669485
1.9532412,33.0328,1.8515427,8.124799,0.057035662,2.3746254,-27.293161
1.9058056,37.458508,1.8068205,7.538172,0.21340227,3.0499582,-26.151888
2.0849597,34.884872,2.0703032,7.6359005,0.32871348,3.2320952,-26.887125
1.8598194,34.811245,1.716823,7.8059,0.0,1.7364302,-26.256573
2.600892,31.599047,2.5696511,6.652665,1.0209723,5.4615784,-26.516993
2.065998,36.910534,2.1271415,8.179406,0.35145998,2.9325428,-26.348518
2.7327793,30.039389,2.6936338,6.5002637,0.22990498,2.5326407,-26.813814
2.631052,29.057083,2.5021396,5.796563,0.41732803,5.8121643,-26.130693
2.0788202,35.690384,2.0559103,8.2334585,0.31558818,3.3215556,-26.052885
2.3936944,28.79034,2.2658184,6.481954,0.838156,6.0800786,-26.535936
2.578675,29.386515,2.4978395,6.61612,0.8398565,3.7181706,-27.181093
2.6383066,29.133186,2.6755984,6.8631916,0.9482173,6.8554034,-24.940912
1.7945248,36.270496,1.6537205,7.6735024,0.14547062,2.7635758,-26.255535
1.9359705,35.114986,1.7666612,7.980109,0.0,1.7380232,-26.803816
1.9694262,32.15499,1.8357022,7.629021,0.84284323,4.8016567,-26.837812
2.5826352,29.772995,2.689826,7.2851315,1.3926369,4.880223,-25.765049
1.9483584,35.01143,1.9322733,8.2584305,0.37691867,2.7486942,-27.28579
2.154296,33.39064,2.1409812,7.7575345,0.5846123,3.4242005,-27.03133
1.8453245,36.03568,1.7476867,7.5336413,0.18177399,4.035865,-24.75106
2.247273,27.631021,2.2608898,7.5859,0.58212495,2.9319978,-27.631021
2.4835656,28.755075,2.4229586,6.902444,0.0,2.4101288,-27.281675
2.4088638,27.631021,2.3719323,6.965511,0.2668966,2.7298348,-27.631021
2.527458,30.208344,2.5180461,6.796734,0.29692984,3.0015957,-26.86067
1.8886517,35.114986,1.6497524,7.885048,0.34391192,3.0178494,-26.018291
2.236663,30.794233,2.1991498,7.3645535,0.33423686,3.3738065,-26.230135
2.5049884,29.7002,2.338873,6.6166315,0.3005287,2.9696603,-26.511295
1.8262253,41.216274,1.7315577,8.942267,0.0,2.3808856,-26.836319
2.0845904,27.631021,2.0542727,7.6577706,0.1897027,3.0728533,-27.631021
2.631191,29.145739,2.6157923,6.5060844,0.76176465,3.275186,-27.06306
2.4225745,30.368916,2.3466232,6.635026,0.5810751,4.4596786,-26.562643
1.9359001,33.43655,1.8721068,8.40333,0.0,1.8537719,-27.379524
2.3212886,30.11299,2.2662163,6.5947676,0.47214955,5.720867,-25.619879
2.4471262,28.854454,2.4431741,7.0372615,0.0,2.367281,-26.958542
2.4059813,28.887175,2.2893286,6.667725,0.8094883,6.1280346,-27.10806
1.8560404,36.910534,1.8006625,8.227627,0.60047156,3.3592722,-26.255083
1.7647203,36.530647,1.5308349,8.120324,0.39182723,4.137973,-26.851826
2.0420122,36.150787,1.988485,7.662325,0.4535907,3.429265,-27.030184
1.8803054,32.606926,1.9938354,8.808653,0.0,1.8963416,-27.286133
2.8037405,31.026882,2.721016,6.218628,0.64538246,3.3808396,-26.836994
2.4267242,29.022291,2.401368,6.728126,0.9332669,5.610194,-26.695808
1.7535917,32.0355,1.7003877,8.516687,0.37466145,2.8595648,-25.98337
1.8083218,27.631021,1.7142811,8.606203,0.0,1.629588,-27.631021
2.0814123,27.631021,1.9759719,7.5156283,0.17618251,3.2516494,-27.631021
1.8345559,27.631021,1.6957531,7.709785,0.26508313,3.4391959,-27.631021
1.8168526,35.213943,1.7068207,7.1344166,0.25119606,5.915861,-23.81649
2.5909305,30.283035,2.3987803,6.139359,0.5432778,3.9357703,-26.505806
2.1051607,30.11299,2.138022,8.129741,0.27288505,2.6128743,-27.31952
2.0607545,34.654797,1.9641404,7.770655,0.4556122,4.540724,-25.83416
2.0863504,35.575294,1.9663959,7.337386,0.12932804,2.7155004,-26.141636
1.9337118,39.005802,1.9128351,8.019063,0.0,2.1907353,-25.818218
2.2282708,30.11299,2.045899,7.3080497,2.255744,5.6236515,-27.113216
2.0995898,30.62948,1.9715945,6.713564,1.4862518,8.136939,-27.178375
2.7206795,30.640423,2.9559138,6.7325826,0.122776076,2.5442255,-26.964226
2.3702307,29.273642,2.3226383,6.728957,0.6645908,6.803487,-26.872105
2.218294,31.7008,2.1424758,6.6639557,0.37724927,4.38388,-25.959461
2.0810409,32.15499,2.074497,7.875701,0.39467746,3.074489,-26.811464
2.2338743,29.339138,2.2254584,7.5868063,0.15122946,2.716519,-26.027199
2.0584943,35.345127,1.9047142,7.750353,0.49513903,3.1408381,-25.999159
1.8805197,35.77095,1.7535112,7.4271193,0.13831128,2.9176958,-26.546164
2.1400502,27.631021,2.0651817,6.708632,1.345678,7.4588494,-27.631021
2.4073725,29.929996,2.3313482,6.397156,0.6338519,7.115417,-26.764051
2.2577891,31.7008,2.2292027,7.7662797,0.0,1.9369438,-27.15237
1.919467,27.631021,1.6388077,8.2582445,0.3862495,3.6290262,-27.631021
2.3218782,30.717186,2.0079942,7.029882,0.093253225,2.692407,-26.888855
2.0944922,33.161198,2.0514443,7.649855,0.16224432,2.6096084,-27.041456
2.1736987,27.631021,2.1890724,7.6113257,0.0,2.1806495,-27.631021
2.3120444,30.272337,2.1993823,6.654152,0.84299105,5.999417,-26.17674
2.5774274,29.924818,2.3652773,6.6238484,0.95825064,3.4573233,-27.311207
2.3425474,29.282936,2.3369975,7.6683626,0.0,2.061823,-26.913956
2.5213113,32.520058,1.5809755,6.957058,0.33192462,2.676964,-27.225079
1.7619675,37.209843,1.7347585,8.746678,0.13644072,2.5083144,-25.800442
2.3017457,30.542175,2.1128292,6.821298,1.0453424,5.0608315,-26.955196
2.138459,30.805262,1.9929352,7.0329657,0.1051637,2.6616926,-26.841326
2.5015597,27.631021,2.5038805,6.786456,0.1041103,2.4031878,-27.631021
2.2045329,28.822172,2.0813017,6.7950587,1.9168322,7.749847,-27.152601
1.9807051,27.631021,1.6647298,8.110921,0.32623407,2.9995296,-27.631021
1.8478785,32.794548,1.7658477,8.265449,0.12354302,2.3827884,-27.148405
1.9957694,40.96299,1.9694378,8.036505,0.0,1.7830646,-26.540916
